ID Empleado,Edad,Género,Estado civil,Nivel educativo,Especialización,Años trabajando,Compañías empleadoras,Departamento,Cargo,Banda laboral,Sede,Frecuencia de viajes,Distancia al hogar,Ingresos mensuales,Nivel de stock options,Horas extraordinarias,Sesiones de formación,Años en la empresa,Años en el cargo,Años sin promocionar,Años con el mismo jefe,% Incremento salarial,Rendimiento,Satisfacción con el trabajo,Satisfacción con el ambiente,Satisfacción con las relaciones,Nivel de involucración,Balance de la vida laboral,Estado de la relación laboral,Tipo de desvinculación,Razón de la desvinculación,Turnover,GrupoEdad,Satisfaccion_bucket
ECU-0915,55,Masculino,Divorciado,1,Medicina,34,1,Investigación y desarrollo,Representante sanitario,4,Madrid,Sin desplazamientos,8,13577,1,,3,33,9,15,0,15,3,2,4,4,2,3,Activa,,,0,55+,2
ECU-0916,21,Femenino,Soltero,2,Ciencias de la vida,2,1,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes frecuentes,10,2625,0,,2,2,2,2,2,20,4,3,1,3,2,1,Finalizada,Voluntaria,Dimisión,1,<25,3
ECU-0917,46,Femenino,Casado,2,Marketing,26,2,Ventas,Director,5,Barcelona,Viajes ocasionales,4,18789,1,,2,11,4,0,8,14,3,2,4,3,2,3,Activa,,,0,45-54,2
ECU-0918,34,Femenino,Soltero,3,Marketing,4,0,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,2,4538,0,,3,3,2,0,2,12,3,1,3,4,3,3,Activa,,,0,25-34,1
ECU-0919,51,Masculino,Divorciado,3,Ciencias de la vida,31,4,Ventas,Director,5,Barcelona,Viajes frecuentes,9,19847,1,,5,29,10,11,10,24,4,2,4,1,3,2,Activa,,,0,45-54,2
ECU-0920,59,Masculino,Soltero,4,Medicina,25,6,Investigación y desarrollo,Director de fabricación,3,Barcelona,Viajes ocasionales,18,10512,0,,6,9,7,5,4,12,3,4,4,4,3,2,Activa,,,0,55+,4
ECU-0921,34,Femenino,Divorciado,3,Medicina,15,4,Investigación y desarrollo,Técnico de laboratorio,2,Bilbao,Viajes frecuentes,19,4444,2,,2,11,8,5,10,13,3,2,3,3,3,4,Activa,,,0,25-34,2
ECU-0922,28,Masculino,Soltero,4,Medicina,5,0,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes frecuentes,1,2154,0,,2,4,2,0,2,11,3,3,4,3,3,2,Activa,,,0,25-34,3
ECU-0923,44,Masculino,Divorciado,2,Ciencias de la vida,26,1,Investigación y desarrollo,Director,5,Madrid,Viajes ocasionales,4,19190,2,,4,25,9,14,13,14,3,1,3,4,4,2,Activa,,,0,35-44,1
ECU-0924,34,Masculino,Casado,3,Ciencias de la vida,14,4,Recursos humanos,Gestor de personal,2,Barcelona,Viajes frecuentes,11,4490,2,,5,10,9,1,8,11,3,2,3,4,2,4,Activa,,,0,25-34,2
ECU-0925,35,Masculino,Casado,1,Ciencias de la vida,4,0,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,6,3506,0,,3,3,2,2,2,14,3,3,3,4,3,3,Activa,,,0,35-44,3
ECU-0926,42,Femenino,Casado,4,Medicina,18,6,Investigación y desarrollo,Investigador,2,Bilbao,Viajes ocasionales,7,2372,0,,2,1,0,0,0,16,3,2,2,4,4,3,Activa,,,0,35-44,2
ECU-0927,43,Femenino,Soltero,4,Marketing,23,3,Ventas,Ejecutivo de ventas,3,Barcelona,Viajes ocasionales,4,10231,0,,3,21,7,15,17,14,3,4,4,4,2,4,Activa,,,0,35-44,4
ECU-0928,36,Femenino,Soltero,4,Ciencias de la vida,18,9,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes ocasionales,2,5410,0,,2,16,14,5,12,11,3,2,3,4,3,3,Activa,,,0,35-44,2
ECU-0929,44,Femenino,Casado,3,Medicina,10,1,Investigación y desarrollo,Representante sanitario,3,Bilbao,Viajes ocasionales,15,7978,1,,2,10,7,0,5,11,3,4,1,4,3,3,Finalizada,Voluntaria,Dimisión,1,35-44,4
ECU-0930,28,Masculino,Casado,3,Ciencias de la vida,2,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes frecuentes,2,3867,1,,2,2,2,2,2,12,3,4,4,2,2,3,Activa,,,0,25-34,4
ECU-0931,51,Femenino,Soltero,2,Medicina,8,0,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes frecuentes,6,2838,0,,6,7,0,7,7,14,3,3,2,2,2,2,Activa,,,0,45-54,3
ECU-0932,30,Femenino,Soltero,2,Medicina,10,7,Investigación y desarrollo,Director de fabricación,2,Bilbao,Sin desplazamientos,9,4695,0,,3,8,4,1,7,18,3,3,3,3,3,3,Activa,,,0,25-34,3
ECU-0933,29,Femenino,Divorciado,3,Grado técnico,10,3,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,7,3339,2,,2,7,7,7,7,13,3,3,2,1,3,3,Finalizada,Voluntaria,Dimisión,1,25-34,3
ECU-0934,28,Masculino,Soltero,3,Grado técnico,5,2,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,1,2080,0,,2,3,2,1,2,11,3,1,4,2,3,2,Activa,,,0,25-34,1
ECU-0935,25,Femenino,Soltero,3,Medicina,2,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,1,2096,0,,3,2,2,2,1,18,3,2,4,4,3,2,Activa,,,0,25-34,2
ECU-0936,32,Masculino,Casado,3,Medicina,10,1,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,8,6209,2,,4,10,7,0,8,15,3,4,3,3,4,4,Activa,,,0,25-34,4
ECU-0937,45,Femenino,Soltero,3,Medicina,22,3,Investigación y desarrollo,Director,5,Bilbao,Viajes frecuentes,25,18061,0,,4,0,0,0,0,22,4,2,2,3,3,3,Activa,,,0,45-54,2
ECU-0938,39,Femenino,Divorciado,4,Medicina,21,6,Investigación y desarrollo,Director,4,Madrid,Viajes ocasionales,13,17123,2,,4,19,9,15,2,13,3,2,3,4,2,3,Activa,,,0,35-44,2
ECU-0939,58,Masculino,Divorciado,4,Ciencias de la vida,2,1,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,23,2372,2,,3,2,2,2,2,12,3,3,1,4,3,3,Activa,,,0,55+,3
ECU-0940,32,Masculino,Casado,2,Ciencias de la vida,10,1,Investigación y desarrollo,Técnico de laboratorio,2,Bilbao,Viajes ocasionales,7,4883,1,,3,10,4,1,1,18,1,3,4,1,3,3,Finalizada,Involuntaria,Despido,1,25-34,3
ECU-0941,39,Masculino,Soltero,3,Medicina,6,0,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,23,3904,0,,2,5,2,0,3,13,3,1,3,1,3,3,Finalizada,Voluntaria,Dimisión,1,35-44,1
ECU-0942,30,Femenino,Casado,3,Grado técnico,10,0,Investigación y desarrollo,Técnico de laboratorio,2,Barcelona,Viajes ocasionales,6,4627,1,,6,9,2,6,7,12,3,4,1,1,2,3,Activa,,,0,25-34,4
ECU-0943,36,Femenino,Casado,4,Grado técnico,10,3,Investigación y desarrollo,Representante sanitario,3,Bilbao,Viajes ocasionales,10,7094,0,,0,7,7,1,7,12,3,3,4,1,3,3,Activa,,,0,35-44,3
ECU-0944,46,Femenino,Soltero,2,Ciencias de la vida,10,6,Recursos humanos,Gestor de personal,1,Barcelona,Viajes ocasionales,1,3423,0,,3,7,6,5,7,12,3,1,4,3,3,4,Activa,,,0,45-54,1
ECU-0945,28,Femenino,Casado,3,Ciencias de la vida,10,0,Investigación y desarrollo,Técnico de laboratorio,2,Madrid,Sin desplazamientos,1,6674,3,,6,9,8,7,5,11,3,4,3,1,1,3,Activa,,,0,25-34,4
ECU-0946,50,Femenino,Casado,3,Ciencias de la vida,25,4,Investigación y desarrollo,Director de investigación,4,Bilbao,Viajes ocasionales,28,16880,0,,2,3,2,1,2,11,3,1,4,2,3,3,Activa,,,0,45-54,1
ECU-0947,40,Masculino,Soltero,4,Marketing,9,2,Ventas,Ejecutivo de ventas,3,Barcelona,Viajes ocasionales,25,9094,0,,2,5,4,1,0,12,3,2,4,3,2,3,Finalizada,Voluntaria,Dimisión,1,35-44,2
ECU-0948,52,Masculino,Soltero,3,Ciencias de la vida,10,9,Ventas,Ejecutivo de ventas,3,Madrid,Viajes ocasionales,5,8446,0,,2,8,7,7,7,19,3,2,2,3,3,2,Finalizada,Voluntaria,Dimisión,1,45-54,2
ECU-0949,30,Femenino,Casado,4,Medicina,9,1,Investigación y desarrollo,Director,3,Barcelona,Viajes ocasionales,17,11916,2,,2,9,1,0,8,23,4,1,2,4,3,3,Activa,,,0,25-34,1
ECU-0950,39,Masculino,Soltero,2,Ciencias de la vida,9,0,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes ocasionales,18,4534,0,,6,8,7,1,7,11,3,3,1,1,3,3,Activa,,,0,35-44,3
ECU-0951,31,Femenino,Divorciado,4,Ciencias de la vida,10,1,Ventas,Ejecutivo de ventas,3,Bilbao,Sin desplazamientos,2,9852,1,,5,10,8,9,6,19,3,3,4,1,3,2,Activa,,,0,25-34,3
ECU-0952,41,Masculino,Soltero,2,Medicina,19,1,Ventas,Ejecutivo de ventas,2,Barcelona,Sin desplazamientos,10,6151,0,,4,19,2,11,9,13,3,2,3,1,1,3,Activa,,,0,35-44,2
ECU-0953,31,Femenino,Soltero,3,Ciencias de la vida,3,1,Ventas,Representante de ventas,1,Bilbao,Viajes frecuentes,1,2302,0,,2,3,2,2,2,11,2,2,4,1,3,4,Finalizada,Voluntaria,Dimisión,1,25-34,2
ECU-0954,44,Masculino,Casado,3,Ciencias de la vida,10,4,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,3,2362,0,,4,3,2,1,2,12,3,1,1,3,3,4,Finalizada,Voluntaria,Dimisión,1,35-44,1
ECU-0955,42,Masculino,Casado,1,Ciencias de la vida,21,0,Investigación y desarrollo,Director,4,Madrid,Sin desplazamientos,2,17861,0,,3,20,8,2,10,13,3,3,3,4,3,2,Activa,,,0,35-44,3
ECU-0956,55,Femenino,Casado,2,Medicina,23,4,Investigación y desarrollo,Director,5,Barcelona,Viajes ocasionales,2,19187,1,,5,19,9,9,11,14,3,3,4,4,1,3,Activa,,,0,55+,3
ECU-0957,56,Masculino,Soltero,4,Ciencias de la vida,36,6,Recursos humanos,Director,5,Barcelona,Viajes ocasionales,8,19717,0,,4,7,3,7,7,14,3,2,4,1,3,3,Activa,,,0,55+,2
ECU-0958,40,Masculino,Divorciado,2,Ciencias de la vida,6,9,Investigación y desarrollo,Investigador,1,Bilbao,Sin desplazamientos,16,3544,1,,0,4,2,0,0,16,3,3,3,2,3,3,Activa,,,0,35-44,3
ECU-0959,34,Masculino,Divorciado,3,Ciencias de la vida,10,0,Investigación y desarrollo,Representante sanitario,3,Bilbao,Viajes ocasionales,9,8500,1,,0,9,7,1,6,11,3,4,4,4,3,2,Activa,,,0,25-34,4
ECU-0960,40,Masculino,Soltero,3,Ciencias de la vida,9,1,Investigación y desarrollo,Investigador,2,Madrid,Viajes ocasionales,2,4661,0,,4,9,8,8,8,13,3,4,3,3,3,3,Activa,,,0,35-44,4
ECU-0961,41,Femenino,Divorciado,3,Marketing,10,0,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes frecuentes,1,4103,1,,2,9,3,1,7,17,3,1,3,4,3,3,Activa,,,0,35-44,1
ECU-0962,35,Masculino,Soltero,4,Ciencias de la vida,9,1,Investigación y desarrollo,Investigador,2,Barcelona,Viajes frecuentes,4,4249,0,,3,9,6,1,1,11,3,3,3,2,3,3,Activa,,,0,35-44,3
ECU-0963,51,Masculino,Divorciado,3,Ciencias de la vida,33,1,Recursos humanos,Director,4,Barcelona,Viajes ocasionales,5,14026,1,,2,33,9,0,10,11,3,2,3,2,3,3,Activa,,,0,45-54,2
ECU-0964,38,Femenino,Divorciado,2,Ciencias de la vida,11,3,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,2,6893,1,,3,7,7,1,7,15,3,1,2,4,3,3,Activa,,,0,35-44,1
ECU-0965,34,Femenino,Soltero,2,Medicina,10,1,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,15,6125,0,,6,10,8,9,6,12,3,1,3,4,3,4,Activa,,,0,25-34,1
ECU-0966,25,Masculino,Casado,1,Medicina,7,3,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes ocasionales,19,3669,3,,6,3,2,1,2,11,3,4,4,3,3,2,Activa,,,0,25-34,4
ECU-0967,58,Femenino,Casado,4,Medicina,31,7,Investigación y desarrollo,Director de fabricación,3,Barcelona,Viajes ocasionales,7,10008,0,,0,10,9,5,9,14,3,1,3,4,2,2,Finalizada,Voluntaria,Jubilación,1,55+,1
ECU-0968,40,Masculino,Casado,4,Ciencias de la vida,7,3,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes ocasionales,1,2387,1,,3,4,2,0,3,22,4,2,2,3,3,3,Activa,,,0,35-44,2
ECU-0969,36,Femenino,Casado,3,Marketing,17,2,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes frecuentes,7,4639,1,,2,15,7,6,13,16,3,1,1,4,4,2,Activa,,,0,35-44,1
ECU-0970,48,Masculino,Soltero,3,Ciencias de la vida,11,1,Investigación y desarrollo,Director de fabricación,3,Bilbao,Viajes ocasionales,4,7898,0,,2,10,9,0,8,11,3,4,4,3,3,3,Activa,,,0,45-54,4
ECU-0971,27,Femenino,Casado,3,Medicina,5,8,Ventas,Representante de ventas,1,Barcelona,Viajes ocasionales,11,2534,1,,4,1,0,0,0,14,3,4,3,2,4,3,Activa,,,0,25-34,4
ECU-0972,51,Femenino,Soltero,2,Grado técnico,29,3,Investigación y desarrollo,Director de fabricación,4,Bilbao,Viajes ocasionales,11,13142,0,,1,5,2,0,3,16,3,2,4,2,2,2,Activa,,,0,45-54,2
ECU-0973,18,Femenino,Soltero,3,Ciencias de la vida,0,1,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Sin desplazamientos,1,1611,0,,5,0,0,0,0,15,3,4,4,3,3,4,Activa,,,0,<25,4
ECU-0974,35,Femenino,Casado,3,Medicina,10,0,Investigación y desarrollo,Técnico de laboratorio,2,Bilbao,Viajes ocasionales,1,5363,1,,0,9,7,0,0,12,3,4,4,2,2,3,Activa,,,0,35-44,4
ECU-0975,27,Masculino,Soltero,1,Ciencias de la vida,8,3,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes frecuentes,2,5071,0,,3,6,2,0,0,20,4,4,4,2,1,3,Activa,,,0,25-34,4
ECU-0976,55,Masculino,Soltero,4,Marketing,24,6,Ventas,Ejecutivo de ventas,4,Bilbao,Viajes ocasionales,13,13695,0,,2,19,7,3,8,17,2,3,1,3,4,2,Finalizada,Voluntaria,Dimisión,1,55+,3
ECU-0977,56,Masculino,Casado,3,Ciencias de la vida,33,4,Investigación y desarrollo,Director de fabricación,4,Madrid,Viajes ocasionales,23,13402,1,,0,19,16,15,9,12,3,2,4,1,3,3,Activa,,,0,55+,2
ECU-0978,34,Femenino,Divorciado,1,Grado técnico,5,1,Investigación y desarrollo,Investigador,1,Barcelona,Sin desplazamientos,26,2029,3,,2,5,4,0,0,20,4,3,1,3,2,3,Activa,,,0,25-34,3
ECU-0979,40,Femenino,Divorciado,1,Medicina,15,5,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,2,6377,3,,0,12,11,11,8,20,4,3,2,2,4,3,Activa,,,0,35-44,3
ECU-0980,34,Masculino,Casado,3,Medicina,10,4,Investigación y desarrollo,Técnico de laboratorio,2,Barcelona,Viajes ocasionales,29,5429,2,,1,8,7,7,7,13,3,3,2,1,3,3,Activa,,,0,25-34,3
ECU-0981,31,Femenino,Soltero,3,Ciencias de la vida,3,7,Ventas,Representante de ventas,1,Barcelona,Viajes frecuentes,2,2785,0,,3,1,0,0,0,14,3,4,3,3,2,4,Finalizada,Involuntaria,Despido,1,25-34,4
ECU-0982,35,Femenino,Casado,4,Marketing,5,0,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes frecuentes,18,4614,1,,0,4,2,3,2,18,3,3,4,3,3,2,Finalizada,Voluntaria,Dimisión,1,35-44,3
ECU-0983,38,Masculino,Divorciado,3,Ciencias de la vida,4,1,Investigación y desarrollo,Investigador,1,Bilbao,Viajes frecuentes,7,2610,3,,2,4,2,0,3,11,3,3,4,4,4,3,Activa,,,0,35-44,3
ECU-0984,34,Femenino,Soltero,4,Grado técnico,14,1,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,2,6687,0,,2,14,11,4,11,11,3,4,3,4,3,4,Activa,,,0,25-34,4
ECU-0985,28,Masculino,Casado,3,Ciencias de la vida,5,1,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,26,4724,1,,0,5,3,0,4,11,3,1,3,3,2,3,Activa,,,0,25-34,1
ECU-0986,31,Masculino,Casado,4,Medicina,10,1,Investigación y desarrollo,Director de fabricación,2,Barcelona,Viajes ocasionales,22,6179,2,,3,10,2,6,7,15,3,3,4,4,3,2,Finalizada,Voluntaria,Dimisión,1,25-34,3
ECU-0987,39,Masculino,Casado,4,Ciencias de la vida,8,3,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,21,6120,2,,2,5,4,1,4,12,3,4,1,4,2,4,Activa,,,0,35-44,4
ECU-0988,51,Masculino,Casado,3,Marketing,14,2,Ventas,Ejecutivo de ventas,3,Bilbao,Viajes frecuentes,2,10596,0,,5,4,2,3,2,11,3,2,2,2,3,3,Activa,,,0,45-54,2
ECU-0989,41,Femenino,Divorciado,3,Ciencias de la vida,12,3,Investigación y desarrollo,Investigador,2,Bilbao,Viajes frecuentes,22,5467,2,,4,6,2,3,3,14,3,4,4,1,3,2,Activa,,,0,35-44,4
ECU-0990,37,Masculino,Casado,1,Ciencias de la vida,8,7,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,4,2996,0,,2,6,4,1,3,15,3,3,3,4,3,3,Activa,,,0,35-44,3
ECU-0991,33,Masculino,Casado,1,Ciencias de la vida,8,6,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes frecuentes,5,9998,0,,2,5,4,1,2,13,3,4,2,1,3,4,Activa,,,0,25-34,4
ECU-0992,32,Masculino,Casado,1,Marketing,4,0,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,2,4078,3,,3,3,2,1,2,13,3,2,3,1,3,2,Activa,,,0,25-34,2
ECU-0993,39,Masculino,Casado,2,Ciencias de la vida,13,3,Investigación y desarrollo,Representante sanitario,3,Barcelona,Sin desplazamientos,25,10920,1,,2,6,4,0,5,21,4,3,3,2,3,3,Activa,,,0,35-44,3
ECU-0994,25,Masculino,Casado,1,Ciencias de la vida,6,2,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,18,6232,0,,3,3,2,1,2,11,3,3,1,2,4,2,Activa,,,0,25-34,3
ECU-0995,52,Femenino,Casado,2,Medicina,24,2,Investigación y desarrollo,Director de fabricación,4,Madrid,Viajes frecuentes,28,13247,1,,3,5,3,0,2,11,3,3,4,2,4,2,Activa,,,0,45-54,3
ECU-0996,43,Femenino,Soltero,3,Medicina,20,1,Investigación y desarrollo,Investigador,2,Bilbao,Viajes ocasionales,6,4081,0,,3,20,7,1,8,14,3,3,1,1,2,1,Activa,,,0,35-44,3
ECU-0997,27,Femenino,Casado,3,Marketing,6,1,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,10,5769,0,,3,6,2,4,4,11,3,4,4,4,2,3,Activa,,,0,25-34,4
ECU-0998,27,Femenino,Soltero,4,Ciencias de la vida,8,1,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,17,2394,0,,2,8,2,7,7,13,2,3,4,4,3,3,Finalizada,Voluntaria,Dimisión,1,25-34,3
ECU-0999,26,Masculino,Soltero,1,Medicina,5,0,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,2,3904,0,,2,4,3,1,1,12,3,4,1,4,2,3,Activa,,,0,25-34,4
ECU-1000,42,Femenino,Casado,3,Recursos humanos,21,0,Recursos humanos,Director,4,Bilbao,Viajes ocasionales,10,16799,1,,5,20,7,0,9,14,3,1,3,3,3,3,Activa,,,0,35-44,1
ECU-1001,52,Femenino,Casado,4,Otras,12,9,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,8,2950,0,,2,5,4,0,4,13,3,1,3,3,3,1,Activa,,,0,45-54,1
ECU-1002,37,Femenino,Soltero,3,Medicina,8,4,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,11,3629,0,,6,3,2,0,2,18,3,3,1,1,3,3,Activa,,,0,35-44,3
ECU-1003,35,Masculino,Soltero,2,Ciencias de la vida,10,2,Investigación y desarrollo,Director de fabricación,3,Madrid,Viajes frecuentes,18,9362,0,,2,2,2,2,2,11,3,4,3,3,3,3,Activa,,,0,35-44,4
ECU-1004,25,Masculino,Casado,3,Grado técnico,7,4,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,1,3229,1,,2,3,2,0,2,11,3,4,1,2,3,2,Activa,,,0,25-34,4
ECU-1005,26,Masculino,Soltero,3,Otras,8,0,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,7,3578,0,,2,7,7,0,7,12,3,1,3,4,4,3,Activa,,,0,25-34,1
ECU-1006,29,Masculino,Soltero,3,Otras,10,1,Recursos humanos,Gestor de personal,3,Madrid,Viajes ocasionales,17,7988,0,,3,10,9,0,9,13,3,1,2,1,2,2,Activa,,,0,25-34,1
ECU-1007,49,Masculino,Soltero,2,Ciencias de la vida,20,3,Investigación y desarrollo,Técnico de laboratorio,2,Madrid,Viajes frecuentes,28,4284,0,,2,4,3,1,3,20,4,1,1,1,2,3,Finalizada,Involuntaria,Despido,1,45-54,1
ECU-1008,29,Femenino,Soltero,1,Otras,9,0,Investigación y desarrollo,Representante sanitario,3,Barcelona,Viajes frecuentes,14,7553,0,,1,8,7,7,7,12,3,4,3,1,3,3,Finalizada,Voluntaria,Dimisión,1,25-34,4
ECU-1009,54,Femenino,Soltero,3,Medicina,29,6,Investigación y desarrollo,Director de investigación,4,Madrid,Viajes ocasionales,1,17328,0,,3,20,7,12,7,19,3,4,4,4,3,2,Activa,,,0,45-54,4
ECU-1010,58,Femenino,Casado,3,Medicina,32,3,Investigación y desarrollo,Director de investigación,5,Bilbao,Viajes ocasionales,1,19701,1,,3,9,8,1,5,21,4,1,4,3,3,3,Activa,,,0,55+,1
ECU-1011,55,Masculino,Divorciado,4,Medicina,31,2,Investigación y desarrollo,Director de investigación,4,Madrid,Viajes ocasionales,1,14732,2,,4,7,7,0,0,13,3,4,2,4,4,4,Activa,,,0,55+,4
ECU-1012,36,Femenino,Soltero,4,Marketing,15,3,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,3,9278,0,,3,5,4,0,1,16,3,2,1,4,3,3,Activa,,,0,35-44,2
ECU-1013,31,Femenino,Soltero,4,Ciencias de la vida,1,1,Ventas,Representante de ventas,1,Madrid,Viajes frecuentes,1,1359,0,,3,1,0,0,0,12,3,3,2,2,1,3,Finalizada,Voluntaria,Dimisión,1,25-34,3
ECU-1014,30,Femenino,Divorciado,4,Marketing,8,7,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,7,4779,2,,3,3,2,0,2,14,3,1,4,2,3,3,Activa,,,0,25-34,1
ECU-1015,31,Femenino,Soltero,5,Ciencias de la vida,9,3,Investigación y desarrollo,Director de investigación,4,Bilbao,Viajes ocasionales,8,16422,0,,3,3,2,1,0,11,3,2,1,3,3,4,Activa,,,0,25-34,2
ECU-1016,34,Masculino,Divorciado,4,Otras,10,5,Investigación y desarrollo,Investigador,1,Barcelona,Viajes frecuentes,1,2996,2,,2,4,3,1,3,14,3,1,4,3,3,3,Activa,,,0,25-34,1
ECU-1017,31,Femenino,Soltero,3,Ciencias de la vida,1,1,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,8,1261,0,,3,1,0,0,0,12,3,2,1,3,2,4,Finalizada,Voluntaria,Dimisión,1,25-34,2
ECU-1018,27,Masculino,Casado,1,Ciencias de la vida,6,0,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes ocasionales,11,2099,0,,3,5,0,1,4,14,3,1,2,2,3,4,Activa,,,0,25-34,1
ECU-1019,36,Masculino,Soltero,4,Ciencias de la vida,10,1,Investigación y desarrollo,Técnico de laboratorio,2,Barcelona,Viajes ocasionales,4,5810,0,,2,10,4,1,8,16,3,4,1,3,2,2,Activa,,,0,35-44,4
ECU-1020,36,Femenino,Casado,4,Marketing,11,4,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,16,5647,2,,3,3,2,0,2,13,3,1,3,1,2,2,Activa,,,0,35-44,1
ECU-1021,47,Masculino,Casado,3,Grado técnico,17,7,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,1,3420,1,,2,6,5,1,2,12,3,4,1,3,3,2,Activa,,,0,45-54,4
ECU-1022,25,Masculino,Casado,2,Ciencias de la vida,6,3,Ventas,Representante de ventas,1,Barcelona,Viajes ocasionales,9,4400,0,,2,3,2,2,2,12,3,1,1,1,2,3,Finalizada,Voluntaria,Dimisión,1,25-34,1
ECU-1023,37,Masculino,Soltero,2,Grado técnico,7,0,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Sin desplazamientos,5,3500,0,,2,6,5,1,3,14,3,3,3,1,4,1,Activa,,,0,35-44,3
ECU-1024,56,Femenino,Casado,2,Ciencias de la vida,5,2,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,1,2066,1,,3,3,2,1,0,22,4,1,1,4,3,4,Activa,,,0,55+,1
ECU-1025,47,Femenino,Casado,4,Medicina,26,3,Investigación y desarrollo,Director de investigación,4,Bilbao,Viajes ocasionales,2,17169,2,,2,20,17,5,6,19,3,3,1,2,3,4,Activa,,,0,45-54,3
ECU-1026,24,Femenino,Casado,1,Medicina,5,1,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,4,4162,2,,3,5,4,0,3,12,3,3,4,3,3,3,Activa,,,0,<25,3
ECU-1027,32,Masculino,Casado,5,Marketing,7,4,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,7,9204,1,,3,4,3,0,3,12,3,4,4,3,3,2,Activa,,,0,25-34,4
ECU-1028,34,Femenino,Casado,3,Ciencias de la vida,7,5,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,1,3294,1,,2,5,4,0,2,17,3,2,4,1,2,2,Activa,,,0,25-34,2
ECU-1029,41,Masculino,Casado,5,Medicina,7,2,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,5,2127,0,,5,4,2,0,3,12,3,3,2,1,4,2,Activa,,,0,35-44,3
ECU-1030,40,Masculino,Divorciado,4,Otras,11,3,Investigación y desarrollo,Técnico de laboratorio,2,Barcelona,Sin desplazamientos,9,3975,2,,2,8,7,0,7,11,3,3,3,3,3,4,Activa,,,0,35-44,3
ECU-1031,31,Masculino,Divorciado,2,Ciencias de la vida,13,1,Ventas,Ejecutivo de ventas,3,Madrid,Viajes ocasionales,8,10793,1,,5,13,7,9,9,18,3,4,1,1,3,3,Activa,,,0,25-34,4
ECU-1032,46,Masculino,Divorciado,3,Marketing,28,4,Ventas,Ejecutivo de ventas,3,Barcelona,Viajes ocasionales,9,10096,1,,1,7,7,4,3,11,2,4,1,1,3,4,Finalizada,Voluntaria,Dimisión,1,45-54,4
